step,reward,win_rate
22,8.231366131756754,0.0
10028,9.007654138513512,0.0
20038,8.43728885135135,0.0
30045,8.312447212837837,0.0
40045,8.07643581081081,0.0
50064,8.13381545608108,0.0
60069,8.24487964527027,0.0
70085,8.59158572635135,0.0
80103,8.000052787162161,0.0
90114,8.408994932432432,0.0
100117,8.389041385135133,0.0
110129,8.175147804054053,0.0
120145,8.59739231418919,0.0
130170,8.586465371621621,0.0
140173,8.293496621621621,0.0
150184,8.09470016891892,0.0
160185,8.80051731418919,0.0
170198,8.987489442567568,0.0
180216,8.835567989864863,0.0
190225,8.525021114864865,0.0
200237,8.598448057432432,0.0
210256,8.405563766891891,0.0
220262,8.66554054054054,0.0
230280,8.90207981418919,0.0
240294,8.950538429054053,0.0
250297,8.846230996621621,0.0
260318,8.81983741554054,0.0
270331,9.262352195945944,0.0
280338,8.968644425675674,0.0
290340,9.542124155405405,0.0
300349,9.181112753378379,0.0
310350,9.016522381756756,0.0
320350,9.708931587837837,0.0
330364,9.18507179054054,0.0
340364,9.622149493243242,0.0
350380,10.126425253378379,0.0
360394,9.758445945945946,0.0
370408,9.67873733108108,0.0
380414,9.544130067567568,0.0
390427,9.938397381756758,0.0
400431,9.92287795608108,0.0
410441,10.177048141891891,0.0
420452,10.157622466216218,0.0
430467,10.444679054054054,0.0
440481,10.92921241554054,0.0
450488,10.382918074324323,0.0
460507,10.776288006756756,0.0
470508,10.610694679054053,0.0
480526,11.052576013513514,0.0
490546,10.998574746621621,0.0
500547,10.967166385135135,0.0
510550,11.110008445945944,0.0
520561,11.061180320945944,0.0
530567,11.18311866554054,0.0
540573,11.341849662162161,0.0
550589,11.295502533783782,0.0
560617,11.643845016891891,0.0
570637,11.407516891891891,0.0
580642,11.93359375,0.0
590647,11.997519003378377,0.0
600650,12.490551097972972,0.0
610665,12.415962837837839,0.0
620688,12.89036106418919,0.03125
630712,11.92335304054054,0.0
640726,12.662478885135137,0.0
650751,13.377005912162161,0.03125
660756,13.165646114864865,0.0
670762,12.633023648648647,0.0
680795,13.457084037162161,0.03125
690824,12.37573902027027,0.0
700853,13.86776815878378,0.0625
710855,13.650707347972972,0.0625
720881,13.63328758445946,0.0625
730891,13.82200168918919,0.03125
740915,13.5390625,0.0
750939,13.873838682432432,0.0625
760973,14.037848395270268,0.09375
770976,14.207559121621621,0.0625
780977,14.267472550675674,0.03125
790987,14.052153716216216,0.09375
800999,14.473817567567567,0.125
811037,14.588471283783782,0.09375
821044,14.219277871621621,0.09375
831050,15.390361064189188,0.21875
841059,15.095386402027026,0.0625
851073,14.941300675675675,0.125
861088,15.49831081081081,0.1875
871092,14.435863597972974,0.125
881107,16.238386824324323,0.28125
891112,15.861803209459458,0.28125
901140,15.33836570945946,0.1875
911147,15.339263091216216,0.15625
921148,15.854571368243242,0.21875
931155,15.52903293918919,0.21875
941155,15.57179054054054,0.25
951180,16.7347972972973,0.40625
961189,16.428473395270274,0.3125
971193,15.749683277027025,0.28125
981205,16.492557010135137,0.34375
991237,17.221864442567565,0.40625
1001252,15.264252533783782,0.21875
1011285,17.18116554054054,0.4375
1021290,16.561180320945947,0.34375
1031320,17.21172930743243,0.4375
1041321,17.16649070945946,0.46875
1051349,17.17335304054054,0.4375
1061374,16.156091638513516,0.34375
1071391,17.475242820945944,0.5
1081427,17.45217483108108,0.53125
1091440,17.135029560810814,0.46875
1101448,18.006176097972975,0.625
1111462,17.0160472972973,0.4375
1121466,16.927892736486488,0.4375
1131498,17.646748310810814,0.5
1141514,17.404930320945944,0.5
1151523,18.35472972972973,0.65625
1161557,17.12214949324324,0.4375
1171567,18.40281883445946,0.625
1181570,17.780194256756758,0.53125
1191582,17.902027027027025,0.5625
1201614,17.880014780405403,0.5625
1211634,18.967483108108112,0.75
1221643,19.03462837837838,0.78125
1231671,18.796875,0.78125
1241699,18.206925675675674,0.625
1251707,18.79814189189189,0.75
1261746,16.666649070945947,0.34375
1271753,19.23067989864865,0.84375
1281789,18.356366131756754,0.65625
1291805,18.213576858108105,0.6875
1301830,18.633868243243242,0.6875
1311863,18.179423564189186,0.65625
1321900,17.331397804054056,0.5
1331940,18.08419552364865,0.65625
1341940,17.29756123310811,0.5
