step,reward,win_rate
33,0.7221875,0.0
10042,2.646250000000001,0.0
20063,3.9132031250000003,0.0
30064,3.832265625,0.0
40071,4.253203125,0.0
50103,4.164999999999999,0.0
60128,4.4003125,0.0
70144,5.109687499999998,0.0
80154,5.324765624999998,0.0
90176,6.172031249999998,0.0
100201,6.917109374999994,0.0
110201,6.357812499999996,0.0
120230,7.889374999999989,0.0
130237,8.217734374999985,0.0
140255,7.452421874999991,0.0
150263,8.53390624999999,0.0
160280,9.688593749999983,0.0
170295,8.056015624999993,0.0
180325,8.195781249999989,0.0
190377,10.287187499999979,0.0
200403,7.760312499999989,0.0
210406,8.25945312499999,0.0
220465,9.113671874999989,0.0
230494,10.550156249999986,0.0
240518,12.548281249999974,0.03125
250572,12.49046874999998,0.03125
260617,12.60117187499998,0.0625
270660,12.081406249999981,0.0
280671,13.84492187499998,0.09375
290709,13.720312499999975,0.0625
300863,11.68539062499998,0.0
310869,13.83109374999997,0.03125
320873,15.819999999999972,0.125
330925,10.56914062499998,0.0
340947,11.14031249999998,0.0
351124,10.530624999999983,0.0
361168,11.135234374999978,0.0
371327,11.42281249999998,0.0
381521,10.952656249999983,0.0
391590,11.419999999999986,0.03125
401733,11.012968749999981,0.0
411801,11.95921874999998,0.0
421897,12.437890624999971,0.0
431964,13.07265624999997,0.0
441970,12.855390624999977,0.0
452052,15.53382812499996,0.0
462247,13.45976562499997,0.0
472361,15.401484374999967,0.09375
482544,15.284999999999972,0.0
492613,14.34132812499997,0.09375
502684,15.666562499999957,0.03125
512909,14.952578124999961,0.03125
523045,17.99648437499996,0.1875
533231,17.628906249999954,0.09375
543455,15.415468749999958,0.03125
553547,18.202656249999954,0.1875
563547,19.22593749999995,0.21875
573562,19.121171874999966,0.40625
583593,18.89015624999997,0.4375
593654,18.92851562499996,0.3125
603785,18.54351562499997,0.375
613808,21.024062499999964,0.5625
623953,19.371093749999968,0.46875
634164,20.50117187499996,0.46875
644266,19.90046874999998,0.625
654353,19.769531249999975,0.5
664454,21.479218749999966,0.65625
674531,20.892421874999968,0.59375
684599,21.431874999999977,0.75
694721,21.94156249999998,0.90625
704853,21.64351562499998,0.9375
714986,21.678828124999974,0.8125
725013,21.522890624999985,0.9375
735063,20.68031249999999,0.875
745131,22.438828124999965,0.875
755224,21.660390624999977,0.78125
765362,21.02187499999998,0.84375
775418,21.723281249999985,0.96875
785525,20.575859374999983,0.8125
795643,20.65562499999998,0.65625
805759,21.418437499999975,0.8125
815855,21.97406249999998,0.9375
825906,21.783828124999978,0.90625
835953,22.26281249999999,1.0
846173,21.019921874999973,0.71875
856247,21.872265624999983,0.9375
866469,21.460078124999985,0.9375
876542,21.348281249999978,0.875
886624,21.325078124999973,0.78125
896731,21.09718749999999,0.9375
906853,21.811093749999984,1.0
917034,22.097187499999976,0.8125
927179,21.014140624999975,0.71875
937326,19.909921874999995,0.875
