step,reward,win_rate
51,5.713265728476822,0.0
10091,8.492135761589395,0.0
20133,11.558464403973506,0.0
30135,11.149937913907284,0.03125
40178,11.725010347682119,0.03125
50179,10.512572433774832,0.0
60203,10.576158940397349,0.0
70219,9.982201986754966,0.0
80257,10.737013658940391,0.0
90289,10.166132036423837,0.0
100292,10.245498758278144,0.0
110330,9.741463162251652,0.0
120374,10.151438327814565,0.0
130421,9.811879139072845,0.0
140432,9.369412251655627,0.0
150441,8.42611754966887,0.0
160452,9.530887831125826,0.0
170456,8.809706125827812,0.0
180486,10.19127690397351,0.0
190519,9.605856788079471,0.0
200529,10.134571605960264,0.0
210535,9.262158526490063,0.0
220542,9.667528973509931,0.0
230573,8.566949503311253,0.0
240605,8.146264486754964,0.0
250629,8.203642384105956,0.0
260673,7.801997102649003,0.0
270687,7.3059292218543,0.0
280726,7.848302980132447,0.0
290770,8.23732408940397,0.0
300787,8.053238824503309,0.0
310811,7.655525662251655,0.0
320846,7.693760347682117,0.0
330866,7.499120447019866,0.0
340868,7.586868791390729,0.0
350875,7.769919288079469,0.0
360927,7.637934602649006,0.0
370969,7.265469784768212,0.0
381034,8.31001655629139,0.0
391039,7.938431291390727,0.0
401090,10.966318294701981,0.0
411133,11.09985513245033,0.0
421138,10.59592301324503,0.0
431207,11.275248344370857,0.0
441243,11.076779801324502,0.0
451252,10.775817466887414,0.0
461297,11.01117549668874,0.0
471363,11.901438327814564,0.0
481375,11.41996067880794,0.0
491417,11.848354718543042,0.0
501472,11.877431705298008,0.0
511523,12.663441639072843,0.0
521564,13.37986341059602,0.0
531568,12.556705298013238,0.0
541590,13.42399627483443,0.0
551671,13.278404387417213,0.0
561708,13.886382450331121,0.0
571750,13.52126448675496,0.0
581758,13.844163907284765,0.0
591845,13.922806291390724,0.0
601913,13.77845612582781,0.0
611939,13.823209850993372,0.0
622015,14.433309188741717,0.0
632038,14.34654387417218,0.0
642050,14.492394453642376,0.0
652107,14.365221440397343,0.0
662182,14.00486341059602,0.0
672271,14.255484271523178,0.0
682297,14.42948054635761,0.0
692395,14.179428807947012,0.0
702492,14.622723509933765,0.0
712535,14.85409768211919,0.0
722623,15.370602235099328,0.0625
732665,14.83221233443708,0.0
742689,14.472061258278135,0.0
752723,15.145540149006615,0.03125
762792,15.148903145695355,0.0625
772877,15.53885554635761,0.09375
782883,15.518677566225154,0.0
792891,16.59074917218542,0.1875
802942,15.962541390728465,0.09375
813007,16.230598096026476,0.0625
823078,16.552100579470185,0.15625
833111,16.641763245033104,0.1875
843124,17.731270695364223,0.46875
853181,17.126862582781442,0.3125
863212,16.600062086092706,0.21875
873253,16.48540976821191,0.21875
883308,15.664993791390724,0.125
893385,16.731063741721847,0.28125
903456,16.534509519867534,0.15625
913480,17.85285596026489,0.4375
923534,16.605287665562905,0.1875
933563,16.366359685430453,0.1875
943596,17.367497930463564,0.25
953624,17.643263658940388,0.375
963695,18.374016970198664,0.53125
973722,18.674824089403963,0.5625
983782,18.465024834437077,0.59375
993824,18.892384105960254,0.65625
1003862,18.5454780629139,0.625
1013916,19.116463162251648,0.65625
1023994,19.124741307947012,0.71875
1034023,18.425393211920518,0.53125
1044065,18.966473509933763,0.71875
1054067,19.181860513245027,0.75
1064101,18.718749999999996,0.625
1074196,18.58097061258277,0.5625
1084198,18.268056705298008,0.65625
1094242,18.303445778145687,0.53125
1104294,18.062189569536418,0.5
1114313,19.019660596026483,0.71875
1124336,18.847475165562905,0.65625
1134395,18.467042632450323,0.625
1144474,17.92725579470198,0.59375
1154492,18.644246688741717,0.59375
1164541,18.642849751655625,0.625
1174573,19.138503725165556,0.71875
1184639,19.08272971854304,0.71875
1194693,19.152938741721847,0.75
1204766,19.34380173841059,0.78125
1214779,19.08981788079469,0.78125
1224846,19.132036423841054,0.78125
1234873,19.369257036423836,0.78125
1244885,19.721595612582778,0.90625
1254901,19.32879759933774,0.8125
1264953,18.97532077814569,0.65625
1275001,19.275869205298005,0.78125
1285084,19.496999172185422,0.8125
1295085,19.661372102649,0.90625
1305120,19.450072433774828,0.8125
1315187,19.660285596026483,0.875
1325221,19.95633278145695,0.9375
1335293,19.644039735099334,0.90625
1345373,19.714352235099334,0.90625
1355433,20.086196192052977,1.0
1365440,19.953331953642376,0.9375
1375512,19.48142591059602,0.8125
1385537,19.974337748344368,0.96875
1395579,19.895126241721847,0.9375
1405633,19.777059188741717,0.90625
1415651,19.825382864238406,0.90625
1425699,19.668253311258272,0.9375
1435758,19.66701158940397,0.875
1445781,20.00020695364238,0.96875
1455828,19.45250413907284,0.875
1465841,20.070467715231786,1.0
1475868,19.84964817880794,0.90625
1485909,19.63783112582781,0.84375
1495920,19.713524420529794,0.875
1505933,19.891659768211913,0.9375
1515958,19.906612168874165,0.96875
1525962,19.920426324503303,0.90625
1536041,19.360564983443705,0.84375
1546087,19.419701986754962,0.84375
1556169,19.447278559602644,0.875
1566192,19.977235099337744,0.96875
1576262,19.826935016556288,0.9375
1586321,19.869774420529794,0.9375
1596326,19.23623758278145,0.78125
1606376,20.033112582781456,0.96875
1616415,20.019557119205295,0.96875
1626487,19.932843543046353,0.9375
1636534,20.09788907284768,1.0
1646587,19.958091887417215,0.96875
1656649,19.5377173013245,0.90625
1666721,19.706384519867544,0.90625
1676750,19.939103890728475,0.96875
1686800,20.056912251655625,1.0
1696852,19.80903352649006,0.90625
1706935,19.621688741721847,0.84375
1716970,19.73530629139072,0.90625
1727015,20.118687913907277,0.96875
1737052,19.621430049668867,0.84375
1747066,19.60383899006622,0.90625
1757101,19.823158112582774,0.9375
1767118,19.773540976821188,0.90625
1777213,20.013245033112575,0.96875
1787268,19.720819536423836,0.9375
1797304,19.650403559602644,0.875
1807332,19.717973923841054,0.9375
1817332,19.75439776490066,0.9375
1827397,19.713369205298008,0.90625
1837474,18.983754139072843,0.71875
1847513,19.456125827814567,0.8125
1857525,19.750103476821188,0.9375
1867540,19.64269453642384,0.90625
1877614,19.52793874172185,0.875
1887675,19.98499586092715,0.96875
1897737,19.46233443708609,0.84375
1907755,19.62722475165562,0.90625
1917794,19.698520281456947,0.90625
1927796,20.048737582781452,0.96875
1937868,19.775041390728475,0.90625
1947936,19.983598923841058,0.96875
1957972,19.695157284768207,0.875
1968008,19.69608857615894,0.90625
1978056,19.886227235099334,0.96875
1988122,19.9673530629139,0.96875
1998138,19.95074503311258,0.96875
2008176,19.689931705298008,0.90625
2018217,20.08640314569536,1.0
2028257,19.960264900662246,0.96875
2038270,19.739859271523173,0.9375
2048286,19.740117963576154,0.9375
