step,reward,win_rate
22,0.0,0.0
10043,6.466981132075471,0.0
20051,5.360849056603774,0.0
30057,5.027122641509434,0.0
40063,6.101415094339622,0.0
50091,4.238207547169811,0.0
60103,4.209905660377358,0.0
70120,4.981132075471698,0.0
80123,3.087264150943396,0.0
90129,5.202830188679245,0.0
100147,6.0165094339622645,0.0
110153,5.5790094339622645,0.0
120160,5.5424528301886795,0.0
130181,3.2771226415094334,0.0
140183,6.067216981132074,0.0
150189,5.117924528301886,0.0
160197,5.899764150943396,0.0
170203,6.043632075471698,0.0
180238,5.574292452830189,0.0
190251,5.63561320754717,0.0
200269,6.45872641509434,0.0
210291,6.4504716981132075,0.0
220315,6.387971698113207,0.0
230320,6.70872641509434,0.0
240351,7.133254716981131,0.0
250360,7.438679245283019,0.0
260364,7.195754716981131,0.0
270371,6.924528301886792,0.0
280392,7.5790094339622645,0.0
290404,6.667452830188679,0.0
300424,7.173349056603773,0.0
310437,7.167452830188679,0.0
320454,7.188679245283018,0.0
330463,7.306603773584905,0.0
340483,7.498820754716982,0.0
350504,7.463443396226415,0.0
360523,7.163915094339623,0.0
370527,7.88561320754717,0.0
380547,8.064858490566039,0.0
390555,7.711084905660377,0.0
400559,8.018867924528301,0.0
410561,7.984669811320755,0.0
420572,7.932783018867925,0.0
430587,7.747641509433962,0.0
440595,8.619103773584905,0.0
450609,8.012971698113208,0.0
460629,8.357311320754718,0.0
470641,9.025943396226417,0.0
480659,8.804245283018869,0.03125
490659,8.179245283018869,0.0
500676,8.810141509433961,0.0
510679,9.767688679245285,0.03125
520686,9.850235849056606,0.0625
530704,8.783018867924529,0.0
540709,10.6875,0.09375
550718,10.304245283018869,0.09375
560728,9.306603773584907,0.03125
570745,9.253537735849058,0.0
580754,11.627358490566039,0.1875
590763,10.265330188679247,0.0625
600779,13.047169811320755,0.34375
610791,10.619103773584907,0.09375
620797,10.600235849056606,0.125
630812,11.504716981132077,0.1875
640820,11.673349056603776,0.1875
650823,11.635613207547172,0.21875
660834,12.153301886792455,0.21875
670838,12.376179245283023,0.25
680845,13.805424528301888,0.375
690866,15.920990566037737,0.59375
700875,13.311320754716984,0.3125
710892,11.726415094339625,0.1875
720903,15.247641509433965,0.53125
730910,12.994103773584907,0.3125
740927,14.294811320754718,0.40625
750943,13.808962264150946,0.375
760950,14.500000000000004,0.4375
770962,15.008254716981133,0.5
780977,14.156839622641511,0.4375
790990,13.602594339622643,0.34375
801010,15.260613207547172,0.53125
811015,14.626179245283023,0.4375
821029,15.267688679245285,0.53125
831035,15.412735849056606,0.53125
841056,15.593160377358494,0.5625
851076,14.38561320754717,0.4375
861097,17.544811320754718,0.75
871100,15.956367924528305,0.59375
881118,15.742924528301888,0.5625
891120,15.575471698113208,0.5625
901134,14.811320754716984,0.46875
911144,18.176886792452834,0.8125
921150,15.932783018867926,0.59375
931151,16.97169811320755,0.6875
941152,14.34433962264151,0.4375
951157,17.52240566037736,0.75
961166,16.12264150943396,0.625
971181,15.669811320754718,0.5625
981202,16.965801886792455,0.6875
991220,15.669811320754718,0.5625
1001233,14.961084905660382,0.5
1011259,16.757075471698116,0.65625
1021269,17.200471698113212,0.71875
1031285,16.992924528301888,0.71875
1041290,16.10259433962264,0.59375
1051299,16.625,0.65625
1061303,17.17688679245283,0.71875
1071320,17.161556603773587,0.71875
1081339,15.733490566037737,0.5625
1091351,16.600235849056602,0.625
1101370,16.294811320754718,0.625
1111373,16.55306603773585,0.65625
1121387,16.56132075471698,0.65625
1131390,17.06367924528302,0.6875
1141408,15.557783018867926,0.53125
1151424,15.198113207547172,0.5
1161424,18.6438679245283,0.84375
1171430,18.29245283018868,0.8125
1181432,17.37264150943396,0.71875
1191457,15.590801886792455,0.5625
1201467,14.924528301886793,0.5
1211489,15.621462264150944,0.5625
1221504,14.893867924528303,0.53125
1231510,16.594339622641513,0.65625
1241516,16.93514150943396,0.6875
1251542,16.630896226415096,0.65625
1261549,16.89858490566038,0.6875
1271572,16.10377358490566,0.59375
1281587,17.65919811320755,0.75
1291612,14.232311320754718,0.4375
1301622,13.706367924528303,0.375
1311630,15.715801886792455,0.5625
1321631,15.961084905660378,0.625
1331652,16.18867924528302,0.625
1341669,16.601415094339625,0.6875
1351683,17.303066037735853,0.71875
1361691,16.656839622641513,0.65625
1371706,17.537735849056606,0.75
1381717,16.500000000000004,0.625
1391718,16.412735849056606,0.625
1401740,17.33254716981132,0.75
1411746,16.63561320754717,0.65625
1421761,15.944575471698116,0.59375
1431779,15.78183962264151,0.5625
1441798,16.117924528301888,0.59375
1451806,15.507075471698116,0.5625
1461809,15.715801886792455,0.53125
1471820,16.081367924528305,0.59375
1481829,15.770047169811322,0.59375
1491849,16.63797169811321,0.65625
1501866,16.182783018867926,0.59375
1511869,15.72051886792453,0.5625
1521877,13.975235849056604,0.40625
1531887,17.68042452830189,0.75
1541891,17.32193396226415,0.71875
1551903,16.15801886792453,0.625
1561920,17.732311320754718,0.75
1571920,16.10259433962264,0.59375
1581946,16.476415094339625,0.625
1591962,16.22995283018868,0.625
1601974,14.79481132075472,0.46875
1611990,17.41627358490566,0.71875
1621998,16.152122641509436,0.59375
1632019,17.516509433962263,0.75
1642035,16.17570754716981,0.65625
1652046,14.15919811320755,0.375
1662067,15.715801886792455,0.5625
1672085,16.278301886792455,0.625
1682104,15.930424528301891,0.59375
1692120,16.43867924528302,0.65625
1702141,17.704009433962266,0.75
1712166,15.570754716981135,0.5625
1722193,17.387971698113212,0.71875
1732202,16.045990566037737,0.59375
1742209,13.439858490566039,0.34375
1752209,17.258254716981135,0.71875
1762214,17.488207547169814,0.75
1772220,17.669811320754718,0.75
1782230,16.843160377358494,0.65625
1792246,16.290094339622645,0.59375
1802251,15.65566037735849,0.59375
1812269,16.80306603773585,0.6875
1822286,16.133254716981135,0.59375
1832292,15.405660377358494,0.53125
1842304,15.923349056603774,0.59375
1852316,16.955188679245282,0.6875
1862321,17.29245283018868,0.71875
1872335,16.08254716981132,0.59375
1882350,15.75117924528302,0.59375
1892366,15.994103773584907,0.625
1902387,16.132075471698116,0.625
1912393,16.591981132075475,0.65625
1922400,16.785377358490567,0.65625
1932421,15.635613207547173,0.5625
1942423,15.825471698113208,0.59375
1952436,17.69693396226415,0.78125
1962452,17.057783018867926,0.71875
1972469,16.180424528301888,0.625
1982476,16.234669811320757,0.59375
1992483,15.316037735849058,0.53125
2002486,17.303066037735853,0.71875
2012504,16.58608490566038,0.65625
2022526,15.198113207547173,0.5
2032550,17.051886792452834,0.6875
2042574,17.279481132075475,0.71875
