step,reward,win_rate
55,3.5783121257485044,0.0
10061,6.4565400449101755,0.0
20086,8.780875748502993,0.0
30113,8.853012724550897,0.0
40141,8.039670658682635,0.0
50175,7.984702470059879,0.0
60181,7.999672529940119,0.0
70206,7.729275823353293,0.0
80211,7.937687125748502,0.0
90214,7.653583458083832,0.0
100227,7.699522829341317,0.0
110227,7.962013473053892,0.0
120245,8.404799775449101,0.0
130246,7.841831961077844,0.0
140260,8.346556886227544,0.0
150271,7.84903630239521,0.0
160317,7.847305389221557,0.0
170349,7.618871631736527,0.0
180389,7.35815868263473,0.0
190406,7.776992889221556,0.0
200410,6.757672155688621,0.0
210458,5.864754865269459,0.0
220464,6.940026197604788,0.0
230477,7.192271706586826,0.0
240486,6.773998877245509,0.0
250507,7.015063622754491,0.0
260509,7.016139595808383,0.0
270528,6.824756736526945,0.0
280539,7.052441991017963,0.0
290548,7.70101983532934,0.0
300589,8.187499999999998,0.0
310621,8.293880988023949,0.0
320643,8.072745134730539,0.0
330644,8.782372754491018,0.0
340663,9.017075224550897,0.0
350685,9.323540419161676,0.0
360691,8.965194610778443,0.0
370708,9.405314371257486,0.0
380737,9.064792290419161,0.0
390748,9.08317739520958,0.0
400784,9.324101796407184,0.0
410805,9.853433757485028,0.0
420830,9.678845434131734,0.0
430845,9.784711826347305,0.0
440881,9.669161676646706,0.0
450926,10.217674026946106,0.0
460968,9.521940494011975,0.0
470985,10.770724176646706,0.0
481015,9.814184131736525,0.0
491048,10.477404565868262,0.0
501051,10.582335329341316,0.0
511074,10.360170284431137,0.0
521084,10.370883233532933,0.0
531086,10.276946107784429,0.0
541096,10.802769461077842,0.0
551138,11.00767215568862,0.0
561169,10.890391092814369,0.0
571198,11.145630613772452,0.0
581226,10.733907185628741,0.0
591250,10.768385104790418,0.0
601251,10.915653068862273,0.0
611287,11.23521706586826,0.0
621287,10.657934131736525,0.0
631297,11.191055389221555,0.0
641325,12.07578592814371,0.0
651348,11.472632859281436,0.0
661392,12.15657747005988,0.0
671423,11.811611152694608,0.0
681436,12.127666541916165,0.0
691458,12.18516092814371,0.0
701476,12.214258982035926,0.0
711514,11.950552020958082,0.0
721519,12.157092065868262,0.0
731557,12.148156811377245,0.03125
741571,12.59449850299401,0.0
751619,12.223334580838323,0.0
761620,12.646379116766465,0.0
771645,12.53662986526946,0.0
781657,12.044442365269461,0.0
791709,12.023577844311376,0.0
801732,12.628742514970057,0.0
811732,13.048652694610775,0.0
821745,12.75285366766467,0.0
831767,13.236386601796404,0.0
841790,12.723100673652691,0.0
851804,12.45443488023952,0.0
861811,12.800102919161676,0.03125
871819,13.149560254491014,0.0
881864,12.921641092814369,0.0
891894,13.477123877245505,0.0
901925,12.857082709580837,0.0
911963,13.253134356287424,0.0
921975,13.821294910179638,0.03125
932016,13.487181886227543,0.0
942024,13.184786676646706,0.0
952024,13.964446107784429,0.03125
962029,13.586873128742514,0.0
972048,14.00856100299401,0.03125
982055,13.459861526946106,0.03125
992099,13.5986620508982,0.03125
1002118,13.818254116766465,0.03125
1012146,13.942739520958082,0.0
1022174,13.23259730538922,0.0
1032237,14.047529940119755,0.0625
1042251,13.682962200598798,0.0
1052270,14.273343937125745,0.03125
1062295,13.94938248502994,0.03125
1072301,13.507485029940117,0.0
1082332,13.974083083832333,0.03125
1092336,14.45583832335329,0.09375
1102338,14.017589820359278,0.0625
1112363,14.100813997005986,0.03125
1122397,14.324990643712571,0.0625
1132407,13.726515718562872,0.0
1142412,14.210890718562874,0.0625
1152430,14.587387724550897,0.03125
1162467,15.88683570359281,0.21875
1172511,14.675009356287424,0.03125
1182555,15.251684131736525,0.15625
1192561,14.209908308383232,0.0625
1202603,15.144086826347301,0.09375
1212664,15.891794535928138,0.15625
1222753,15.165091691616762,0.125
1232762,14.4236994760479,0.0625
1242764,15.080978667664667,0.0625
1252774,15.003087574850294,0.09375
1262818,14.956072230538918,0.09375
1272853,14.633467440119757,0.03125
1282881,15.516186377245507,0.125
1292951,15.091317365269457,0.0625
1302981,15.125561377245507,0.125
1313037,14.83930576347305,0.0625
1323039,14.383701347305385,0.03125
1333042,15.167243637724546,0.03125
1343091,13.664156062874248,0.0
1353156,14.824616392215564,0.0625
1363188,15.71482035928143,0.09375
1373220,16.423231661676642,0.28125
1383290,15.101843188622748,0.09375
1393299,15.736760853293406,0.09375
1403319,15.553892215568858,0.125
1413341,16.254771706586823,0.125
1423372,15.33556324850299,0.0625
1433411,16.436049775449096,0.28125
1443459,15.345200224550892,0.09375
1453527,15.8036115269461,0.15625
1463616,15.692224925149691,0.125
1473657,15.232082709580833,0.0
1483723,15.402881736526938,0.0625
1493817,16.827423278443106,0.25
1503828,14.989988772455085,0.03125
1513852,15.846089071856282,0.09375
1523932,17.046453967065865,0.34375
1533942,16.76787050898203,0.28125
1543951,15.501777694610773,0.0625
1553960,15.919348802395202,0.21875
1563971,15.871117140718555,0.1875
1574031,16.437967814371248,0.3125
1584069,16.051225673652688,0.15625
1594130,17.56918974550898,0.40625
1604176,16.354790419161667,0.21875
1614195,16.68258794910179,0.25
1624240,15.782980913173649,0.21875
1634339,16.185722305389213,0.15625
1644358,16.287518712574844,0.21875
1654370,16.58182073353293,0.25
1664372,16.502619760479035,0.25
1674385,17.152320359281433,0.375
1684398,16.925944985029936,0.28125
1694421,15.939043787425142,0.125
1704449,16.524186002994004,0.25
1714500,16.5176366017964,0.1875
1724525,15.734187874251491,0.15625
1734576,16.037191242514965,0.1875
1744620,17.078499251497,0.28125
1754673,16.5254491017964,0.1875
1764682,16.994386227544904,0.34375
1774743,17.75874812874251,0.46875
1784750,16.950271332335326,0.375
1794751,16.467299775449092,0.21875
1804757,16.739099925149695,0.25
1814788,17.347165044910174,0.40625
1824839,17.656624251497,0.4375
1834936,16.793506736526943,0.34375
1844970,17.560067365269454,0.375
1855046,17.217065868263468,0.375
1865047,17.81900261976047,0.4375
1875056,16.805810254491014,0.28125
1885118,16.47043413173652,0.25
1895211,17.292383982035922,0.40625
1905249,17.46299588323353,0.375
1915286,17.223849176646702,0.40625
1925287,16.343703218562865,0.21875
1935351,17.768572230538922,0.5
1945401,16.95733532934131,0.28125
1955499,16.849925149700592,0.3125
1965524,17.999672529940117,0.5625
1975622,16.824990643712567,0.28125
1985640,16.332475673652688,0.3125
1995676,17.72539296407185,0.5
2005686,17.896613023952092,0.53125
2015697,18.641046032934128,0.625
2025750,17.580557634730532,0.40625
2035770,17.419816616766465,0.4375
2045835,17.55370508982035,0.375
