step,reward,win_rate
36,3.9577929973602295,0.0
10039,4.11944842338562,0.0
20059,3.013627529144287,0.0
30085,2.9356014728546143,0.0
40093,2.2337987422943115,0.0
50103,2.754521369934082,0.0
60122,2.638218402862549,0.0
70140,2.863295078277588,0.0
80148,3.176558494567871,0.0
90181,2.917623281478882,0.0
100214,3.3950212001800537,0.0
110251,1.6374924182891846,0.0
120287,2.113821506500244,0.0
130313,2.2453885078430176,0.0
140340,2.703000545501709,0.0
150357,3.0020816326141357,0.0
160375,4.212752342224121,0.0
170404,4.047501564025879,0.0
180434,4.662283182144165,0.0
190468,4.156072378158569,0.0
200469,3.379521608352661,0.0
210507,3.2267026901245117,0.0
220534,4.098025798797607,0.0
230541,3.3083176612854004,0.0
240553,3.2864909172058105,0.0
250587,3.1679327487945557,0.0
260596,3.664634943008423,0.0
270643,4.009253025054932,0.0
280645,4.503533363342285,0.0
290662,4.579776048660278,0.0
300668,4.332002639770508,0.0
310679,4.163790464401245,0.0
320679,3.547792434692383,0.0
330713,3.782456636428833,0.0
340722,3.7906835079193115,0.0
350729,3.846177816390991,0.0
360738,3.9796528816223145,0.0
371095,3.4838521480560303,0.0
381487,3.7044200897216797,0.0
391506,3.7853736877441406,0.0
401518,3.4520111083984375,0.0
411829,2.113631010055542,0.0
421869,3.6125729084014893,0.0
431890,3.446552038192749,0.0
441892,3.6551010608673096,0.0
451936,3.7279040813446045,0.0
461941,3.842571258544922,0.0
471995,4.099725961685181,0.0
481995,4.466947793960571,0.0
492036,4.235646486282349,0.0
502321,4.232946157455444,0.0
512716,4.797943592071533,0.0
522725,4.424134731292725,0.0
532933,4.085619926452637,0.0
543169,4.865063905715942,0.0
553178,4.775846242904663,0.0
563308,5.736942291259766,0.0
573681,4.9803595542907715,0.0
584044,5.466140270233154,0.0
594152,5.067162275314331,0.0
604307,5.248692274093628,0.0
614341,4.566669225692749,0.0
624466,4.626129865646362,0.0
634640,4.720886945724487,0.0
644920,5.460597038269043,0.0
655237,5.807995080947876,0.0
665274,5.398615837097168,0.0
675327,5.1175901889801025,0.0
685328,5.35750412940979,0.0
695376,5.085263013839722,0.0
705691,4.719907283782959,0.0
716007,4.750419855117798,0.0
726341,4.987709045410156,0.0
736436,4.775236129760742,0.0
746575,4.978973865509033,0.0
756789,4.550845146179199,0.0
767141,5.09018611907959,0.0
777489,4.383676767349243,0.0
787686,4.207669019699097,0.0
797751,4.408724784851074,0.0
807828,4.934434413909912,0.0
817898,3.330397605895996,0.0
828073,5.336551189422607,0.0
838455,6.340398073196411,0.0
848630,5.708875417709351,0.0
858656,5.30613374710083,0.0
868744,5.062800645828247,0.0
879065,4.8822410106658936,0.0
889443,3.2937755584716797,0.0
899653,4.975037097930908,0.0
909916,2.240156888961792,0.0
920141,4.265584945678711,0.0
