step,reward,win_rate
34,3.2735424041748047,0.0
10035,4.539726495742798,0.0
20070,3.787490129470825,0.0
30087,3.6538844108581543,0.0
40101,2.594893217086792,0.0
50109,0.8787546157836914,0.0
60297,1.169966697692871,0.0
70331,1.0614724159240723,0.0
80343,1.9954724311828613,0.0
90375,2.0531039237976074,0.0
100399,2.3961286544799805,0.0
110429,2.6823651790618896,0.0
120453,2.3041186332702637,0.0
130475,2.7077412605285645,0.0
140510,3.422351837158203,0.0
150527,3.871272325515747,0.0
160552,3.246405601501465,0.0
170566,3.1663408279418945,0.0
180581,3.3722660541534424,0.0
190599,3.579596996307373,0.0
200627,3.5852108001708984,0.0
210719,3.53218936920166,0.0
220735,3.403064727783203,0.0
231082,3.2875583171844482,0.0
241129,3.549635171890259,0.0
251349,3.612844705581665,0.0
261359,3.8806660175323486,0.0
271715,4.220405340194702,0.0
281917,3.092846632003784,0.0
291941,3.9255707263946533,0.0
301976,4.394656181335449,0.0
312020,4.100058078765869,0.0
322025,3.9507477283477783,0.0
332036,3.8193373680114746,0.0
342040,3.431555986404419,0.0
352086,3.3792197704315186,0.0
362415,4.372680425643921,0.0
372466,3.688838243484497,0.0
382539,3.7763853073120117,0.0
392824,4.164674997329712,0.0
402864,4.75970721244812,0.0
413148,4.842153549194336,0.0
423149,4.560138463973999,0.0
433205,4.68584680557251,0.0
443279,4.49301552772522,0.0
453670,4.362841606140137,0.0
463887,3.2598674297332764,0.0
474233,3.6452314853668213,0.0
484383,3.446180582046509,0.0
494587,3.7428441047668457,0.0
504597,3.0575387477874756,0.0
514737,4.3947529792785645,0.0
524763,4.617761850357056,0.0
534910,4.780610084533691,0.0
544987,3.9056308269500732,0.0
555110,3.080994129180908,0.0
565489,3.3759193420410156,0.0
575588,4.714686393737793,0.0
585648,4.6622655391693115,0.0
595917,3.2189748287200928,0.0
606001,4.138110637664795,0.0
616075,3.7854316234588623,0.0
626272,4.151789903640747,0.0
636537,3.669945240020752,0.0
646862,3.8335816860198975,0.0
657159,2.517458915710449,0.0
667385,3.161104917526245,0.0
677546,3.9711475372314453,0.0
687812,3.6079776287078857,0.0
698093,2.587660551071167,0.0
708222,2.828508138656616,0.0
718289,4.839687347412109,0.0
728532,1.4876084327697754,0.0
738627,2.357722759246826,0.0
748911,1.5125646591186523,0.0
758971,3.4295098781585693,0.0
769171,2.7423348426818848,0.0
779190,2.0691614151000977,0.0
789516,0.9580459594726562,0.0
799516,1.633862018585205,0.0
809604,0.9597463607788086,0.0
819943,0.8577513694763184,0.0
829943,1.156630516052246,0.0
839943,1.239689588546753,0.0
850099,1.2845029830932617,0.0
860099,1.0428156852722168,0.0
870167,1.0954976081848145,0.0
880167,1.71555757522583,0.0
890310,0.9902920722961426,0.0
900310,1.3264729976654053,0.0
910401,0.6083073616027832,0.0
920562,2.4266951084136963,0.0
930562,1.8503856658935547,0.0
940562,1.5586862564086914,0.0
950562,1.141256332397461,0.0
960858,2.577157497406006,0.0
970858,1.6711878776550293,0.0
980858,1.2187862396240234,0.0
991154,1.951204776763916,0.0
1001154,1.4581890106201172,0.0
1011222,1.3697090148925781,0.0
1021338,1.1635923385620117,0.0
1031338,1.4396605491638184,0.0
1041338,1.322129249572754,0.0
1051381,0.9332437515258789,0.0
1061469,1.4337577819824219,0.0
1071554,2.1470272541046143,0.0
1081554,1.8321130275726318,0.0
1091554,4.080338001251221,0.0
1101634,1.961683750152588,0.0
1111833,2.080120086669922,0.0
1121833,3.6790060997009277,0.0
1131892,2.0443882942199707,0.0
1141972,2.3562474250793457,0.0
1151972,3.1048498153686523,0.0
1162222,2.9416210651397705,0.0
1172222,2.977870464324951,0.0
1182222,3.2606594562530518,0.0
1192222,2.2357964515686035,0.0
1202222,2.0744943618774414,0.0
1212297,1.6568632125854492,0.0
1222518,3.698256492614746,0.0
1232676,1.7668976783752441,0.0
1242746,2.128108024597168,0.0
