step,reward,win_rate
35,0.07373604042401452,0.0
10043,3.3029742102405346,0.0
20068,3.4070016694761414,0.0
30099,4.6946432659734825,0.0
40109,4.658531473879992,0.0
50110,4.024776221310944,0.0
60112,3.684642870891144,0.0
70145,4.730799251572224,0.0
80151,4.238063448197614,0.0
90161,6.515789237754472,0.0
100191,7.026609808577541,0.0
110222,6.262000626053552,0.0
120257,6.402963218847249,0.0
130263,6.084212053860865,0.0
140266,5.524162704024571,0.0
150273,5.715265930935554,0.0
160275,5.147959602324299,0.0
170308,5.5208117219917,0.0
180314,5.154323593709478,0.0
190328,5.846925600930367,0.0
200344,6.066786896638355,0.0
210366,5.764733785415585,0.0
220394,6.557625671639976,0.0
230415,6.851087894677125,0.0
240430,7.158063453262772,0.0
250443,7.492007940141987,0.0
260466,7.547025181940482,0.0
270474,7.4882072986903525,0.0
280482,7.336220895601011,0.0
290488,7.266872295205523,0.0
300496,7.493460627512318,0.0
310499,7.482757694988329,0.0
320524,7.949828848304589,0.0
330548,7.4559673135211355,0.0
340555,8.455171070652879,0.0
350561,7.563306626442557,0.0
360571,7.81465725087526,0.0
370588,7.810077081577412,0.0
380598,7.884185537757714,0.0
390607,8.393886708619684,0.0
400626,8.556074213684845,0.0
410655,8.606389089244036,0.0
420681,8.531512121936593,0.0
430698,8.902210789597381,0.0
440727,8.669885152603086,0.0
450737,8.634239355063539,0.0
460740,9.527245739188931,0.0
470743,8.943691902635505,0.0
480760,9.538252201317755,0.0
490771,8.618183056843232,0.0
500780,9.502089124497541,0.0
510808,9.860971537863076,0.0
520834,9.828902375153984,0.0
530834,10.084227755851273,0.0
540895,10.10106218899929,0.0
550925,10.794343180676224,0.0
560950,10.493940424622346,0.0
570964,11.009331034426872,0.0
581105,10.856898644158461,0.0
591118,11.571762781420194,0.0
601158,11.095082643121115,0.0
611158,10.687614219317304,0.0
621187,11.252285399377598,0.0
631208,11.188805924411637,0.0
641226,11.199124791315487,0.03125
651258,11.334156590378637,0.0
661281,11.11865715565029,0.0
671281,11.151913338182382,0.03125
681318,12.855575624837918,0.09375
691352,13.8793476785367,0.125
701393,13.599144773364564,0.1875
711436,12.898860567338243,0.09375
721449,12.794767134417146,0.125
731476,14.147322152165458,0.25
741491,13.265132666623447,0.15625
751525,14.005502281347251,0.1875
761560,13.776233973839474,0.09375
771604,15.489548679209351,0.34375
781629,13.796535887658845,0.1875
791641,14.416155423366185,0.21875
801666,15.496528593831044,0.5
811682,14.585101748897824,0.34375
821683,15.584702107916236,0.375
831724,14.284828534264786,0.3125
841762,14.694681381288902,0.3125
851784,15.953185781898341,0.53125
861798,15.231670205523862,0.4375
871928,14.93813491757975,0.375
881957,15.77265594609051,0.46875
892028,16.219677557094464,0.53125
902074,15.928141613718882,0.5
912192,14.871181377236777,0.375
922193,13.347135551737555,0.28125
932241,14.481359458068598,0.3125
942282,15.870405648259206,0.53125
952286,16.419884899345178,0.5625
962292,16.754044528818724,0.625
972344,16.492198263461166,0.625
982376,17.46596593579811,0.625
992397,15.880139742649444,0.46875
1002413,16.526353511572875,0.59375
1012417,15.346328672037089,0.375
1022516,15.31592024807119,0.4375
1032526,13.118890912700989,0.21875
1042533,16.848631039694634,0.59375
1052534,15.650552963320155,0.46875
1062574,16.937933577541493,0.625
1072676,17.42901586002334,0.6875
1082713,17.197687046161825,0.71875
1092761,17.34234695117998,0.65625
1102796,18.014425570539423,0.78125
1112842,17.411857383379797,0.6875
1122846,18.090899075709935,0.78125
1132887,17.37344778227114,0.6875
1142889,17.96489592112941,0.78125
1152942,17.69715469803553,0.75
1163084,17.18275268048172,0.625
